author_id,twitter_id,state,party,in_reply,referenced_tweets,referenced_id
171598736,171598736,PA,Democrat,,[<ReferencedTweet id=1576964826907267078 type=quoted>],1576964826907267078
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1601252871097536512 type=retweeted>],1601252871097536512
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600962169432002560 type=quoted>],1600962169432002560
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600962169432002560 type=retweeted>],1600962169432002560
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600908721969717248 type=retweeted>],1600908721969717248
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600882899208867842 type=quoted>],1600882899208867842
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600583538629349391 type=quoted>],1600583538629349391
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600528228413734916 type=retweeted>],1600528228413734916
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600521472602169348 type=quoted>],1600521472602169348
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1600145825920786433 type=quoted>],1600145825920786433
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1599805825207386116 type=retweeted>],1599805825207386116
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1599783053290655745 type=quoted>],1599783053290655745
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1599811725184086017 type=retweeted>],1599811725184086017
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1597863250816892929 type=quoted>],1597863250816892929
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1597640355012304899 type=retweeted>],1597640355012304899
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1597602282736353280 type=retweeted>],1597602282736353280
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1593299670905798656 type=quoted>],1593299670905798656
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1593034671226380289 type=retweeted>],1593034671226380289
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1592772202289430528 type=quoted>],1592772202289430528
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1592551753202941952 type=quoted>],1592551753202941952
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1592324051787452417 type=retweeted>],1592324051787452417
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582471744106864642 type=quoted>],1582471744106864642
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1591133153212571648 type=quoted>],1591133153212571648
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1592178298431447045 type=retweeted>],1592178298431447045
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1590706020011200514 type=quoted>],1590706020011200514
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1589997136573259777 type=retweeted>],1589997136573259777
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1589362195854508032 type=retweeted>],1589362195854508032
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1588530276774428672 type=quoted>],1588530276774428672
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587915924010827776 type=retweeted>],1587915924010827776
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1588239667119280129 type=retweeted>],1588239667119280129
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587532083349671936 type=retweeted>],1587532083349671936
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587821019846217729 type=quoted>],1587821019846217729
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587429786166915073 type=retweeted>],1587429786166915073
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587444512988839938 type=retweeted>],1587444512988839938
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587036960916475904 type=retweeted>],1587036960916475904
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1587028126059880449 type=quoted>],1587028126059880449
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1585692117224939520 type=retweeted>],1585692117224939520
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1585686562100084755 type=quoted>],1585686562100084755
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1585301215231070208 type=retweeted>],1585301215231070208
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1585292709241167872 type=retweeted>],1585292709241167872
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584998480807968768 type=retweeted>],1584998480807968768
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584978619788664832 type=quoted>],1584978619788664832
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584952898995240961 type=quoted>],1584952898995240961
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584938800551272451 type=retweeted>],1584938800551272451
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584739287924457474 type=quoted>],1584739287924457474
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1584546178645086208 type=retweeted>],1584546178645086208
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583491796877078528 type=retweeted>],1583491796877078528
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583211455293235200 type=quoted>],1583211455293235200
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582167121005776899 type=quoted>],1582167121005776899
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583144921413734400 type=retweeted>],1583144921413734400
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583143507870597123 type=retweeted>],1583143507870597123
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583088190701043715 type=retweeted>],1583088190701043715
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583115360785485827 type=retweeted>],1583115360785485827
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583100726515056643 type=quoted>],1583100726515056643
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1583100726515056643 type=retweeted>],1583100726515056643
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582423771998474244 type=retweeted>],1582423771998474244
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582370927387430913 type=retweeted>],1582370927387430913
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582454742407872512 type=quoted>],1582454742407872512
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1581898424303030272 type=retweeted>],1581898424303030272
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582120600687894529 type=retweeted>],1582120600687894529
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582106679331561472 type=retweeted>],1582106679331561472
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1579109432889593858 type=retweeted>],1579109432889593858
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1581957033762643969 type=quoted>],1581957033762643969
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1581979225581531136 type=retweeted>],1581979225581531136
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580562501858566149 type=quoted>],1580562501858566149
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1582017274160250881 type=retweeted>],1582017274160250881
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1579212611261935616 type=quoted>],1579212611261935616
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580540880293101569 type=quoted>],1580540880293101569
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580593006947991557 type=retweeted>],1580593006947991557
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580590440989937665 type=quoted>],1580590440989937665
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580257651224547328 type=quoted>],1580257651224547328
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1580283040924045312 type=retweeted>],1580283040924045312
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1579868175633506305 type=retweeted>],1579868175633506305
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1579505788447399940 type=retweeted>],1579505788447399940
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1579143400300969984 type=retweeted>],1579143400300969984
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1578141198010785793 type=retweeted>],1578141198010785793
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1577753741025021954 type=retweeted>],1577753741025021954
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1577712853460701184 type=retweeted>],1577712853460701184
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1577596410253508608 type=quoted>],1577596410253508608
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1577234271546200064 type=quoted>],1577234271546200064
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1576987944526618624 type=retweeted>],1576987944526618624
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1576987942190739457 type=retweeted>],1576987942190739457
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1577312688388165693 type=retweeted>],1577312688388165693
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1576957784066867202 type=retweeted>],1576957784066867202
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1576969261297303553 type=quoted>],1576969261297303553
476256944,476256944,CA,Democrat,,[<ReferencedTweet id=1576965307695915009 type=retweeted>],1576965307695915009
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1600909363304173581 type=quoted>],1600909363304173581
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1600906851058536448 type=quoted>],1600906851058536448
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1600904394463383552 type=quoted>],1600904394463383552
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1600901873346625536 type=quoted>],1600901873346625536
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1600899273201451008 type=quoted>],1600899273201451008
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1599065198282809346 type=quoted>],1599065198282809346
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1598335115016413184 type=retweeted>],1598335115016413184
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1596369922090799104 type=retweeted>],1596369922090799104
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1593252486609252354 type=retweeted>],1593252486609252354
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1589999437207986177 type=quoted>],1589999437207986177
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1587852117510864900 type=retweeted>],1587852117510864900
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1581649165322711045 type=quoted>],1581649165322711045
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1584660881450885123 type=retweeted>],1584660881450885123
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1562580017808150528 type=quoted>],1562580017808150528
22044727,22044727,MN,Democrat,,[<ReferencedTweet id=1575954702755250177 type=quoted>],1575954702755250177
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1601280851127709696 type=retweeted>],1601280851127709696
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1601269175808245760 type=retweeted>],1601269175808245760
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1601236446903345152 type=retweeted>],1601236446903345152
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597733153300529153 type=quoted>],1597733153300529153
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600892044104310785 type=retweeted>],1600892044104310785
18695134,18695134,NJ,Democrat,18695134,"[<ReferencedTweet id=1600880300892229632 type=quoted>, <ReferencedTweet id=1600922734904897536 type=replied_to>]",1600880300892229632
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600883597300629506 type=retweeted>],1600883597300629506
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600159179502944256 type=quoted>],1600159179502944256
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600503924905082881 type=retweeted>],1600503924905082881
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600519759493304321 type=retweeted>],1600519759493304321
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600205991815000064 type=retweeted>],1600205991815000064
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1600190361162248193 type=retweeted>],1600190361162248193
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1599923939974647808 type=retweeted>],1599923939974647808
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1599820229605220352 type=retweeted>],1599820229605220352
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1598029888379883539 type=quoted>],1598029888379883539
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1599499478540566528 type=retweeted>],1599499478540566528
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1598792551049605120 type=retweeted>],1598792551049605120
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1598479562463416320 type=retweeted>],1598479562463416320
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1598720550993641492 type=retweeted>],1598720550993641492
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597949247072227328 type=quoted>],1597949247072227328
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597951390894084096 type=quoted>],1597951390894084096
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1598034100816052224 type=retweeted>],1598034100816052224
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597972493322850310 type=retweeted>],1597972493322850310
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597681692789346305 type=retweeted>],1597681692789346305
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597706629382041600 type=retweeted>],1597706629382041600
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597694815176896512 type=quoted>],1597694815176896512
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597628065898954753 type=quoted>],1597628065898954753
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597662645582458880 type=retweeted>],1597662645582458880
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597580844973305858 type=retweeted>],1597580844973305858
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597280586070372356 type=quoted>],1597280586070372356
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1597375278426509312 type=retweeted>],1597375278426509312
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1596563832423473152 type=retweeted>],1596563832423473152
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1595407366790455299 type=quoted>],1595407366790455299
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1595135348492976137 type=quoted>],1595135348492976137
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1595454261705740295 type=retweeted>],1595454261705740295
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1595154386266865665 type=quoted>],1595154386266865665
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1594706448717586432 type=quoted>],1594706448717586432
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1594283286620246016 type=quoted>],1594283286620246016
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1593980605078786048 type=retweeted>],1593980605078786048
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1593692764935401474 type=retweeted>],1593692764935401474
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1593428779984093186 type=retweeted>],1593428779984093186
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1591982499902631938 type=quoted>],1591982499902631938
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1593283172342579202 type=retweeted>],1593283172342579202
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1593290539415343104 type=retweeted>],1593290539415343104
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592774208924196870 type=quoted>],1592774208924196870
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592942952187588610 type=retweeted>],1592942952187588610
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592926293280321537 type=retweeted>],1592926293280321537
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592919483513176065 type=retweeted>],1592919483513176065
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592911792174379008 type=retweeted>],1592911792174379008
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592911708255039491 type=retweeted>],1592911708255039491
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592890778610962433 type=retweeted>],1592890778610962433
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592663602036879360 type=retweeted>],1592663602036879360
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592627227317141504 type=quoted>],1592627227317141504
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592610023624302592 type=retweeted>],1592610023624302592
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592575242651992064 type=retweeted>],1592575242651992064
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1592189521462005760 type=quoted>],1592189521462005760
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1591619736127037440 type=retweeted>],1591619736127037440
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1591175659464065024 type=retweeted>],1591175659464065024
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1590064108451274753 type=quoted>],1590064108451274753
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1590735542802698241 type=quoted>],1590735542802698241
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1590352432491790338 type=quoted>],1590352432491790338
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1589981230430158848 type=quoted>],1589981230430158848
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1578387972000567297 type=quoted>],1578387972000567297
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1589240432357154817 type=retweeted>],1589240432357154817
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588644228942692352 type=retweeted>],1588644228942692352
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588599814442610688 type=retweeted>],1588599814442610688
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588172268567289856 type=quoted>],1588172268567289856
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588266301893533696 type=retweeted>],1588266301893533696
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588254662511267842 type=retweeted>],1588254662511267842
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1588246302189838337 type=retweeted>],1588246302189838337
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1587908720981254145 type=retweeted>],1587908720981254145
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1587199110800629760 type=retweeted>],1587199110800629760
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1587036960916475904 type=retweeted>],1587036960916475904
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1587099653207719944 type=retweeted>],1587099653207719944
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586779974882598912 type=retweeted>],1586779974882598912
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585982855854931969 type=quoted>],1585982855854931969
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586042405736026112 type=quoted>],1586042405736026112
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586101756815097857 type=quoted>],1586101756815097857
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586045937205452801 type=retweeted>],1586045937205452801
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586035294444597248 type=retweeted>],1586035294444597248
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1586016965638094849 type=retweeted>],1586016965638094849
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585754520721981440 type=retweeted>],1585754520721981440
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585689520162447361 type=retweeted>],1585689520162447361
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585333770865065990 type=retweeted>],1585333770865065990
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585647510852227073 type=retweeted>],1585647510852227073
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1585387772940255232 type=retweeted>],1585387772940255232
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1584954836780564483 type=quoted>],1584954836780564483
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1584998343272722432 type=retweeted>],1584998343272722432
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1584621108191498240 type=retweeted>],1584621108191498240
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1584942882443513860 type=retweeted>],1584942882443513860
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582445878362918912 type=quoted>],1582445878362918912
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1583806369466966016 type=retweeted>],1583806369466966016
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1583444225521115137 type=retweeted>],1583444225521115137
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1583042280734093312 type=quoted>],1583042280734093312
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582386017222684677 type=quoted>],1582386017222684677
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582416158602366986 type=quoted>],1582416158602366986
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582732981931606018 type=retweeted>],1582732981931606018
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582106681038626816 type=retweeted>],1582106681038626816
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582120600687894529 type=retweeted>],1582120600687894529
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582151841965805568 type=retweeted>],1582151841965805568
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582143876764049408 type=retweeted>],1582143876764049408
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1582091202966740992 type=retweeted>],1582091202966740992
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1580950613180829696 type=retweeted>],1580950613180829696
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1580906955010412544 type=quoted>],1580906955010412544
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1581005377201897479 type=retweeted>],1581005377201897479
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1580257486052917267 type=retweeted>],1580257486052917267
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1580240531287789568 type=retweeted>],1580240531287789568
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1580230745880432640 type=retweeted>],1580230745880432640
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579992998057627648 type=retweeted>],1579992998057627648
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579864437749530624 type=quoted>],1579864437749530624
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579896777180065792 type=retweeted>],1579896777180065792
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579887301676699649 type=retweeted>],1579887301676699649
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579835366148018176 type=retweeted>],1579835366148018176
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579457440357097473 type=retweeted>],1579457440357097473
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579521736688574469 type=retweeted>],1579521736688574469
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1579605825584508928 type=retweeted>],1579605825584508928
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577647379704156166 type=quoted>],1577647379704156166
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1578504028169699328 type=retweeted>],1578504028169699328
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1578102407933923344 type=retweeted>],1578102407933923344
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577753741025021954 type=retweeted>],1577753741025021954
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1578075156035125256 type=retweeted>],1578075156035125256
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577365762385256448 type=retweeted>],1577365762385256448
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577422720270467077 type=retweeted>],1577422720270467077
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577313079645323265 type=quoted>],1577313079645323265
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577107223884754944 type=retweeted>],1577107223884754944
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577049949979627520 type=retweeted>],1577049949979627520
18695134,18695134,NJ,Democrat,,[<ReferencedTweet id=1577027465846759426 type=retweeted>],1577027465846759426
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1600942048567238670 type=quoted>],1600942048567238670
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1582008301021065217 type=quoted>],1582008301021065217
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1587458224969682947 type=quoted>],1587458224969682947
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1584592405902536706 type=quoted>],1584592405902536706
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1587129033820626953 type=quoted>],1587129033820626953
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1586858034248155136 type=quoted>],1586858034248155136
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1582522109523378178 type=retweeted>],1582522109523378178
29442313,29442313,VT,Independent,,[<ReferencedTweet id=1580929236654690309 type=quoted>],1580929236654690309
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1600523327956729857 type=quoted>],1600523327956729857
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1600854285968982016 type=quoted>],1600854285968982016
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1600864497417207812 type=quoted>],1600864497417207812
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1599268019892543488 type=quoted>],1599268019892543488
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1598331546863370241 type=retweeted>],1598331546863370241
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1597732779483070466 type=quoted>],1597732779483070466
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1597249624137662465 type=retweeted>],1597249624137662465
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1596665958671736832 type=quoted>],1596665958671736832
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1596495710882758657 type=quoted>],1596495710882758657
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1594707208532799489 type=quoted>],1594707208532799489
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1592772202289430528 type=quoted>],1592772202289430528
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1592978631806324736 type=quoted>],1592978631806324736
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1592185601071144962 type=retweeted>],1592185601071144962
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1588232299664973824 type=quoted>],1588232299664973824
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1586825274859335680 type=quoted>],1586825274859335680
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1586343366182043650 type=quoted>],1586343366182043650
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1585667733760401412 type=quoted>],1585667733760401412
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1584538015216504832 type=quoted>],1584538015216504832
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1582811474233155584 type=quoted>],1582811474233155584
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1583261599531675650 type=quoted>],1583261599531675650
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1582416216890609668 type=retweeted>],1582416216890609668
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1582407858628329474 type=quoted>],1582407858628329474
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1582359592465334275 type=retweeted>],1582359592465334275
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1580644143914659840 type=retweeted>],1580644143914659840
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1579870220814290945 type=quoted>],1579870220814290945
76456274,76456274,MI,Democrat,,[<ReferencedTweet id=1577671251702710276 type=retweeted>],1577671251702710276
